1 0.02 0.28847003958333334 0.00034058734097207175 0.359
1 0.03 0.28928596375000004 0.0002971840332666971 0.359
1 0.05 0.28875973875 0.00032972703405183176 0.359
1 0.1 0.2894467137499999 0.0003470517321171652 0.359
1 0.2 0.28848619541666665 0.000366673193585937 0.359
1 0.3 0.2888189125 0.000255854220009175 0.359
1 0.5 0.2890400654166667 0.0002694545024671233 0.359
1 1.0 0.2886025958333333 0.00023026668391361554 0.359
2 0.02 0.5722509095833334 0.0006025151536129762 0.359
2 0.03 0.573362195 0.00047848363285450256 0.359
2 0.05 0.5729294400000001 0.0004890803606546378 0.359
2 0.1 0.5733071291666668 0.0004572286536633293 0.359
2 0.2 0.5722478266666666 0.0005198491405708325 0.359
2 0.3 0.5724192008333334 0.0004817935305675619 0.359
2 0.5 0.5728543941666667 0.00046728593850322474 0.359
2 1.0 0.5725650633333332 0.0004923565236218521 0.359
4 0.02 1.1267632458333336 0.001153727260313349 0.359
4 0.03 1.1287955583333336 0.0009687877038832292 0.359
4 0.05 1.1271432791666667 0.0008737651361744224 0.359
4 0.1 1.1300865875 0.0008494618718530244 0.359
4 0.2 1.1272974458333331 0.0010220329322077554 0.359
4 0.3 1.1270410125 0.0007683455210938561 0.359
4 0.5 1.1277265416666664 0.00077409510332707 0.359
4 1.0 1.1267186249999999 0.001000321196133924 0.359
8 0.02 2.1956966791666668 0.0020066416802814197 0.359
8 0.03 2.197440354166667 0.002082367438889556 0.359
8 0.05 2.1941688208333336 0.002179842866737534 0.359
8 0.1 2.2004391708333335 0.0019475131691921632 0.359
8 0.2 2.196099658333333 0.0018177896820696154 0.359
8 0.3 2.1949221833333334 0.0015481249501486782 0.359
8 0.5 2.1961518749999995 0.0018032847500711745 0.359
8 1.0 2.1959976375 0.0018586961016608936 0.359
16 0.02 4.220002812500001 0.0033853602163792652 0.359
16 0.03 4.223243816666666 0.0035119414671493676 0.359
16 0.05 4.219377325 0.003759698240013971 0.359
16 0.1 4.231420029166667 0.0042146470986256625 0.359
16 0.2 4.2316265458333335 0.004062921800820617 0.359
16 0.3 4.2349522708333325 0.0035550330778638503 0.359
16 0.5 4.249229704166666 0.002995331319962953 0.359
16 1.0 4.268222845833334 0.002717121119430524 0.359
32 0.02 7.9728745 0.008724820634809808 0.359
32 0.03 7.988428120833333 0.0077213471052023685 0.359
32 0.05 7.984021941666668 0.006447850956664013 0.359
32 0.1 8.009615825 0.005665084551678402 0.359
32 0.2 8.013745195833334 0.006897527379260937 0.359
32 0.3 8.051616333333333 0.005671902266194763 0.359
32 0.5 8.092408962499999 0.006631247987616109 0.359
32 1.0 8.184920712500002 0.006358125357020528 0.359
64 0.02 14.761730916666666 0.01801665075518944 0.359
64 0.03 14.792253625 0.014812263716771027 0.359
64 0.05 14.795167833333336 0.011244751400676293 0.359
64 0.1 14.877407125 0.011929075279733026 0.359
64 0.2 14.913588875000002 0.010678493647142795 0.359
64 0.3 15.020605625 0.010831872760526544 0.359
64 0.5 15.180585291666668 0.01303836819299204 0.359
64 1.0 15.52531220833333 0.009580599393615226 0.359
128 0.02 26.74015375 0.03237348302860828 0.359
128 0.03 26.814032749999996 0.0248130264432825 0.359
128 0.05 26.842922041666668 0.01820896531344688 0.359
128 0.1 27.044390791666668 0.01683063996359151 0.359
128 0.2 27.260809499999997 0.022305865630109504 0.359
128 0.3 27.516324875 0.02422510748771514 0.359
128 0.5 28.012460333333326 0.02592084218396763 0.359
128 1.0 29.088412249999994 0.024537892124199694 0.359
256 0.02 47.27383579166667 0.047475614612270255 0.359
256 0.03 47.49556308333334 0.050099085967382564 0.359
256 0.05 47.56806500000001 0.03363167571584225 0.359
256 0.1 48.12548095833333 0.03866142967648009 0.359
256 0.2 48.73215770833334 0.03697149554606851 0.359
256 0.3 49.486055541666666 0.044202347255459 0.359
256 0.5 50.918881125000006 0.04220934446883645 0.359
256 1.0 54.01102075 0.04010807059690884 0.359
512 0.02 81.72403029166665 0.0982766236613275 0.359
512 0.03 82.21521637500001 0.09483800907789768 0.359
512 0.05 82.48280929166667 0.05555593512485627 0.359
512 0.1 83.66656850000001 0.06547014944197575 0.359
512 0.2 85.61145487499999 0.05946526867071721 0.359
512 0.3 87.59379508333332 0.06874719317087086 0.359
512 0.5 91.28327854166668 0.07615925647377919 0.359
512 1.0 99.60966066666667 0.06087172573627408 0.359
1024 0.02 138.31795333333332 0.1860793930702536 0.359
1024 0.03 139.17564750000003 0.16421589607732837 0.359
1024 0.05 140.25491125 0.1143588899810527 0.359
1024 0.1 142.96622791666667 0.08465245106133466 0.359
1024 0.2 148.14498208333333 0.1141943726692798 0.359
1024 0.3 153.3002629166667 0.12951250536065434 0.359
1024 0.5 162.89903916666665 0.1254376511463387 0.359
1024 1.0 183.81346208333335 0.10526218209762822 0.359
2048 0.02 230.15679000000003 0.3329744907643994 0.359
2048 0.03 231.73073083333338 0.30418571079608625 0.359
2048 0.05 234.21064958333332 0.2101303253037956 0.359
2048 0.1 241.23127458333337 0.1867911391299369 0.359
2048 0.2 253.91890291666664 0.22394691801636377 0.359
2048 0.3 266.97405125 0.2086730674367554 0.359
2048 0.5 290.6655304166667 0.21316496439240423 0.359
2048 1.0 341.56316375000006 0.19888185729564517 0.359
4096 0.02 377.4324095833333 0.571257828844436 0.359
4096 0.03 381.7574083333332 0.551617538604676 0.359
4096 0.05 387.74069333333335 0.32974819266158095 0.359
4096 0.1 404.56807 0.2172685699342778 0.359
4096 0.2 435.6714216666667 0.4379615040081366 0.359
4096 0.3 466.60270541666665 0.27307105414680505 0.359
4096 0.5 523.1902991666667 0.2751020965590027 0.359
4096 1.0 643.5770175000001 0.27289335270706333 0.359
8192 0.02 612.8339233333332 0.805181148817827 0.359
8192 0.03 623.3188725 0.8421194409876315 0.359
8192 0.05 637.2450474999999 0.5713339070899253 0.359
8192 0.1 677.6459920833332 0.5299023018135444 0.359
8192 0.2 753.2733966666668 0.5347754288353898 0.359
8192 0.3 825.8227241666667 0.5375235674688766 0.359
8192 0.5 958.2088766666667 0.4814584220860693 0.359
8192 1.0 1229.5254375000002 0.38651795644515075 0.359
16384 0.02 988.5777229166666 1.507188771356217 0.359
16384 0.03 1011.2862649999998 1.7308934532629674 0.359
16384 0.05 1045.708033333333 0.9471392548701425 0.359
16384 0.1 1143.756425 0.7947750019436687 0.359
16384 0.2 1325.20945 0.5253658020954031 0.359
16384 0.3 1492.0416541666666 0.9576099067648643 0.359
16384 0.5 1785.8988499999998 0.7846824174030417 0.359
16384 1.0 2381.551366666667 0.7670228997369427 0.359
32768 0.02 1590.9377666666667 3.20549520723071 0.359
32768 0.03 1643.4400583333336 2.834501949636328 0.359
32768 0.05 1730.5933625 1.707335047642333 0.359
32768 0.1 1964.0611291666667 1.8580729086287047 0.359
32768 0.2 2386.9500375000002 1.1801913742928012 0.359
32768 0.3 2754.3613250000003 1.3672888219597028 0.359
32768 0.5 3389.7376249999998 1.2281826789463817 0.359
32768 1.0 4661.417533333333 1.4864582240416269 0.359
65536 0.02 2570.7846833333333 5.694408757091612 0.359
65536 0.03 2697.7040958333337 5.96091313311221 0.359
65536 0.05 2910.5680458333336 3.111877160609224 0.359
65536 0.1 3458.256270833333 2.829797610853511 0.359
65536 0.2 4395.478966666667 2.1317884809322085 0.359
65536 0.3 5180.618008333334 2.808813118474551 0.359
65536 0.5 6527.723895833334 2.7905081136155525 0.359
65536 1.0 9190.692591666666 2.6855956642484484 0.359
131072 0.02 4198.608920833333 9.695347211353237 0.359
131072 0.03 4495.749029166667 10.36326104754686 0.359
131072 0.05 5023.869833333333 6.345135401877074 0.359
131072 0.1 6266.699295833333 4.472922267706923 0.359
131072 0.2 8256.144570833336 2.985177670466582 0.359
131072 0.3 9913.521383333335 4.969953902612065 0.359
131072 0.5 12734.83616666667 4.457413586971428 0.359
131072 1.0 18223.76729166667 5.574766340938863 0.359
262144 0.02 7003.696354166666 18.61108090991659 0.359
262144 0.03 7725.016104166668 19.004595358051372 0.359
262144 0.05 8948.501725 11.595173842895434 0.359
262144 0.1 11641.663416666668 8.896540297354004 0.359
262144 0.2 15793.945791666667 6.548690879141001 0.359
262144 0.3 19237.09141666667 6.397399970125175 0.359
262144 0.5 25074.878083333333 8.11105301411574 0.359
262144 1.0 36265.586375000006 10.135015935950609 0.359
524288 0.02 12061.065624999997 31.286302223492484 0.359
524288 0.03 13689.298708333336 33.38723152790929 0.359
