0.96767274896069 0.0167575059318306 1 0.01
0.952402696528108 0.0145338713352053 0.7 0.01
0.934080854293069 0.0143733317636009 0.5 0.01
0.841626274916048 0.011881276757402 0.35 0.01
0.740528385867406 0.0108166019268181 0.25 0.01
0.522109429638952 0.00802666478768754 0.15 0.01
0.329467487653821 0.00496128887965966 0.1 0.01
0.92057771041199 0.0143243239727967 1 0.02
0.889699341672012 0.0125546968289731 0.7 0.02
0.829358158745379 0.0127323660327476 0.5 0.02
0.728358821018023 0.0105820012743113 0.35 0.02
0.59801948419236 0.00884441371930827 0.25 0.02
0.343948683959238 0.00494987107181594 0.15 0.02
0.192789999450185 0.00277814118210494 0.1 0.02
0.1053804232671 0.00161123848861237 0.1 0.04
0.209973251545888 0.00310130937936388 0.15 0.04
0.405644314334029 0.00618884215976311 0.25 0.04
0.56181002965664 0.00882695732411818 0.35 0.04
0.682091171521713 0.0103045092529794 0.5 0.04
0.805079914011728 0.0120295837647492 0.7 0.04
0.84874905359455 0.0121353802556412 1 0.04
0.720730921007192 0.0110002305394346 1 0.08
0.636492611593888 0.00983888421010175 0.7 0.08
0.520206354703108 0.00758407392505164 0.5 0.08
0.388688376250825 0.00570602746849944 0.35 0.08
0.253031514674463 0.00441224806292495 0.25 0.08
0.116424693773559 0.0017069669485924 0.15 0.08
0.0556060619508493 0.000892068179062597 0.1 0.08
0.558072695155889 0.00896324227642489 1 0.16
0.450395846450121 0.0064506496818989 0.7 0.16
0.34277319894697 0.00515325253809653 0.5 0.16
0.22100943871952 0.00337377383321193 0.35 0.16
0.139034123344755 0.00211964190719271 0.25 0.16
0.0569316873275854 0.000865567506489989 0.15 0.16
0.0260454616701276 0.000413023657502803 0.1 0.16
0.344139384784714 0.00539201524929873 1 0.32
0.257291629990752 0.00382843875297862 0.7 0.32
0.185025222000896 0.00275037421589326 0.5 0.32
0.108905603280622 0.00160941492287918 0.35 0.32
0.0627119149802189 0.000996100788508872 0.25 0.32
0.025123852977064 0.000353179212147794 0.15 0.32
0.0115336999311186 0.000176492690304314 0.1 0.32
0.152116464826933 0.00219374897326476 1 0.64
0.107594514199465 0.00161073271814246 0.7 0.64
0.0707616477428695 0.001022898046633 0.5 0.64
0.0405322164828888 0.000585544117537308 0.35 0.64
0.0231013818873492 0.000364013040025785 0.25 0.64
0.00892210925393001 0.000140340540886833 0.15 0.64
0.00408960277256633 6.18527286934947e-05 0.1 0.64
